,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180
0,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858,-7.517110617858
1,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024,1.845291084024
2,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319,-1.085811263319
3,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151,2.424089465151
4,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312,3.549136329312
5,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237,-2.937336067237
6,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955,3.948424730955
7,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046,-4.648454097046
8,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762,2.173494264762
9,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739,-28.921422730739
10,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408,5.699609543408
11,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109,2.261334396109
12,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658,8.052343305658
13,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677,2.121477020677
14,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873,9.067652912873
15,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194,4.665917580194
